id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,minutes_internationales,donnees_mo,ratio_data_voix,nombre_sms,appels_service_client,pannes_signalees_30j,nombre_reclamations,retard_paiement_jours,retour_client,resiliation
CLI14382,Conakry,Femme,49,1042179,23,Prépayé,Non,Oui,34034,Virement bancaire,172,197,0,2980,8.08,0,6,1,7,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14383,Mamou,Femme,20,715532,4,Postpayé,Non,Non,96986,Orange Money,61,123,1,3941,21.3,1,1,0,2,0,"Utilisation standard, pas de souci majeur.",Oui
CLI14384,Mamou,Homme,32,469226,16,Prépayé,Non,Non,82824,Orange Money,46,81,0,4490,35.35,3,0,0,0,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14385,Conakry,Homme,25,611541,13,Prépayé,Non,Oui,60247,Espèces,245,88,0,2909,8.74,9,0,0,0,0,Tres satisfait du reseau et du service.,Oui
CLI14386,Faranah,Femme,25,1145605,1,Postpayé,Oui,Oui,54248,Orange Money,202,128,1,3377,10.2,3,0,1,1,1,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14387,Conakry,Homme,40,600933,1,Prépayé,Non,Oui,87806,Orange Money,127,52,1,3996,22.2,16,0,3,3,0,Content de la couverture reseau dans ma zone.,Non
CLI14388,Mamou,Homme,27,580056,34,Prépayé,Non,Oui,25776,Orange Money,175,146,2,1807,5.59,18,0,0,0,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14389,Conakry,Femme,31,609999,2,Prépayé,Non,Oui,36274,Orange Money,76,119,0,1937,9.93,20,2,0,2,0,Content de la couverture reseau dans ma zone.,Non
CLI14390,Mamou,Homme,23,405291,6,Prépayé,Non,Oui,76903,Orange Money,189,93,7,1224,4.24,5,0,0,1,0,Content de la couverture reseau dans ma zone.,Oui
CLI14391,Mamou,Homme,21,522232,40,Prépayé,Non,Oui,66915,Espèces,282,121,0,883,2.19,2,2,0,3,0,Quelques coupures mais globalement satisfait.,Oui
CLI14392,Kankan,Femme,27,181701,5,Prépayé,Oui,Oui,58499,Carte bancaire,125,102,8,3075,13.09,8,0,0,0,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14393,Kankan,Homme,22,1024792,1,Postpayé,Oui,Non,133746,Espèces,249,104,0,734,2.08,1,7,1,8,2,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI14394,Conakry,Homme,41,933696,5,Postpayé,Oui,Non,115816,Orange Money,242,73,5,1771,5.53,1,0,1,2,0,"Service client à améliorer, réseau correct.",Oui
CLI14395,Labé,Homme,25,567540,8,Prépayé,Non,Oui,50532,Orange Money,242,112,0,4619,13.05,0,3,1,5,0,Content de la couverture reseau dans ma zone.,Non
CLI14396,Kindia,Femme,29,350366,17,Prépayé,Non,Non,41488,Orange Money,114,98,2,2072,9.68,6,2,0,3,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14397,Mamou,Homme,33,927569,17,Postpayé,Oui,Non,103231,Orange Money,215,128,10,2348,6.65,51,1,0,3,1,"Service client à améliorer, réseau correct.",Non
CLI14398,Kankan,Homme,38,349016,31,Prépayé,Non,Oui,12832,Orange Money,165,107,1,2418,8.86,8,0,0,0,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14399,Kankan,Femme,18,691976,13,Prépayé,Non,Oui,76062,Orange Money,176,40,4,4346,19.75,3,0,0,1,0,Quelques coupures mais globalement satisfait.,Non
CLI14400,Labé,Homme,19,1311487,23,Postpayé,Oui,Oui,183637,Carte bancaire,120,73,2,1486,7.62,3,0,1,1,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14401,Kankan,Femme,21,425065,12,Prépayé,Non,Oui,67517,Orange Money,278,158,8,1506,3.39,1,1,1,2,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI14402,Kankan,Femme,40,993169,10,Postpayé,Non,Oui,81560,Orange Money,240,87,0,2785,8.52,5,0,2,2,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI14403,Kankan,Femme,35,556106,13,Prépayé,Non,Oui,22331,Orange Money,136,161,1,3070,10.3,4,2,0,2,0,Service correct dans l'ensemble.,Non
CLI14404,Conakry,Femme,66,696434,55,Prépayé,Non,Non,72630,Orange Money,174,124,0,2055,6.9,5,0,0,0,0,Quelques coupures mais globalement satisfait.,Non
CLI14405,N'Zérékoré,Femme,34,368776,18,Prépayé,Non,Non,37389,Orange Money,124,135,5,3136,11.88,2,0,0,1,0,Quelques coupures mais globalement satisfait.,Non
CLI14406,Kindia,Femme,48,528021,56,Prépayé,Non,Non,17443,Espèces,156,58,2,2712,12.56,15,3,0,4,0,"Utilisation standard, pas de souci majeur.",Non
CLI14407,Conakry,Homme,43,1038710,7,Postpayé,Oui,Non,171957,Orange Money,191,23,8,1364,6.14,7,2,0,2,0,Service correct dans l'ensemble.,Non
CLI14408,Boké,Femme,44,1315368,61,Postpayé,Non,Non,105567,Carte bancaire,221,104,1,1440,4.42,1,0,0,0,1,"Service client à améliorer, réseau correct.",Non
CLI14409,Conakry,Homme,21,817051,4,Prépayé,Non,Oui,28149,Orange Money,248,136,0,3513,9.15,6,1,0,1,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14410,Conakry,Homme,41,988456,18,Prépayé,Non,Non,38073,Orange Money,205,96,5,3226,10.54,2,3,1,6,0,Content de la couverture reseau dans ma zone.,Non
CLI14411,Faranah,Homme,30,395381,36,Prépayé,Non,Non,46184,Orange Money,237,185,0,535,1.27,4,0,1,1,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14412,Conakry,Femme,43,373013,12,Prépayé,Non,Non,36214,Orange Money,164,51,0,388,1.8,11,1,0,3,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI14413,Conakry,Homme,33,150000,16,Prépayé,Non,Oui,35715,Espèces,115,113,0,3318,14.55,0,0,0,1,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14414,Boké,Femme,31,498665,5,Prépayé,Non,Non,60386,Orange Money,200,55,0,50,0.2,3,0,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI14415,Boké,Femme,45,625585,11,Postpayé,Oui,Non,140895,Orange Money,121,99,4,1496,6.68,4,0,0,0,0,Tres satisfait du reseau et du service.,Non
CLI14416,Labé,Homme,37,990358,19,Postpayé,Non,Oui,68240,Orange Money,135,110,2,4032,16.32,6,0,1,1,1,Réseau parfois instable mais service client réactif.,Non
CLI14417,Mamou,Homme,34,497250,9,Prépayé,Non,Oui,47461,Orange Money,162,101,1,3994,15.13,1,5,0,5,0,Offres interessantes et service fiable.,Oui
CLI14418,Boké,Femme,36,1477246,26,Postpayé,Oui,Non,167523,Orange Money,55,42,8,1438,13.7,45,0,0,1,0,"Utilisation standard, pas de souci majeur.",Oui
CLI14419,Conakry,Femme,38,981458,8,Prépayé,Non,Oui,55328,Orange Money,286,109,0,4610,11.67,23,1,1,4,0,Prix trop élevés par rapport à la concurrence.,Oui
CLI14420,N'Zérékoré,Homme,18,495521,16,Prépayé,Non,Oui,43698,Espèces,158,44,3,2962,14.45,33,0,0,0,0,Service correct dans l'ensemble.,Non
CLI14421,Conakry,Homme,26,1230879,1,Postpayé,Non,Oui,111025,Orange Money,159,72,2,5190,22.27,1,0,0,0,2,Content de la couverture reseau dans ma zone.,Non
CLI14422,Boké,Femme,35,429127,17,Prépayé,Non,Oui,61106,Orange Money,337,47,0,2674,6.96,10,2,0,2,0,Quelques coupures mais globalement satisfait.,Non
CLI14423,Faranah,Homme,43,623427,18,Postpayé,Oui,Oui,91252,Virement bancaire,233,77,15,420,1.29,6,6,0,6,0,Prix trop élevés par rapport à la concurrence.,Oui
CLI14424,Conakry,Femme,39,1180377,10,Postpayé,Non,Non,145840,Carte bancaire,207,14,0,4693,21.24,0,0,0,0,0,Offres interessantes et service fiable.,Non
CLI14425,Conakry,Femme,24,1136407,3,Postpayé,Non,Non,133950,Espèces,168,203,5,4966,13.21,10,1,0,1,0,Tres satisfait du reseau et du service.,Oui
CLI14426,Labé,Homme,32,429183,11,Prépayé,Non,Oui,29331,Orange Money,197,12,6,5407,25.15,7,5,1,6,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14427,Conakry,Homme,31,1011447,4,Postpayé,Oui,Oui,102470,Orange Money,147,119,5,2962,10.93,0,0,0,1,2,Quelques coupures mais globalement satisfait.,Oui
CLI14428,N'Zérékoré,Femme,40,370571,29,Prépayé,Non,Non,44496,Espèces,251,81,0,3870,11.66,6,2,1,3,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14429,Conakry,Femme,25,1097331,4,Prépayé,Non,Non,52732,Orange Money,209,98,2,3286,10.63,9,0,1,2,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI14430,Kindia,Femme,29,448092,24,Prépayé,Non,Non,29190,Orange Money,128,119,0,3471,14.05,2,1,0,1,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14431,N'Zérékoré,Homme,43,614457,7,Prépayé,Oui,Oui,41270,Orange Money,120,175,1,2111,7.13,16,0,0,1,0,Content de la couverture reseau dans ma zone.,Non
CLI14432,N'Zérékoré,Femme,51,611661,7,Prépayé,Non,Oui,57337,Espèces,342,92,2,3063,7.03,29,1,0,1,0,Quelques coupures mais globalement satisfait.,Non
CLI14433,Conakry,Femme,31,555690,37,Prépayé,Non,Non,25796,Orange Money,152,170,1,647,2.0,0,0,0,0,0,Quelques coupures mais globalement satisfait.,Non
CLI14434,N'Zérékoré,Femme,20,376719,30,Prépayé,Non,Non,40800,Espèces,172,46,0,1186,5.44,34,0,0,0,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14435,Conakry,Femme,24,462502,14,Prépayé,Non,Oui,51170,Espèces,127,56,7,2406,12.66,2,3,0,3,0,Tres satisfait du reseau et du service.,Oui
CLI14436,Conakry,Homme,49,2078422,2,Postpayé,Oui,Oui,184095,Orange Money,262,52,12,121,0.37,0,4,1,5,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI14437,Conakry,Femme,39,1291808,1,Postpayé,Non,Non,85825,Virement bancaire,233,51,0,4160,14.65,25,3,0,3,0,Très bon rapport qualité-prix pour les forfaits.,Oui
CLI14438,Conakry,Homme,38,462789,14,Prépayé,Non,Non,63335,Orange Money,151,147,0,1941,6.51,2,1,1,4,0,Tres satisfait du reseau et du service.,Non
CLI14439,Labé,Homme,25,402287,2,Prépayé,Non,Non,55810,Orange Money,190,93,2,1000,3.51,10,0,0,0,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14440,N'Zérékoré,Homme,33,607114,19,Prépayé,Non,Oui,32427,Orange Money,151,21,0,1840,10.7,7,0,0,0,0,Réseau parfois instable mais service client réactif.,Non
CLI14441,Faranah,Homme,47,1305644,36,Postpayé,Oui,Oui,168873,Orange Money,383,58,0,1476,3.35,0,0,2,2,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14442,N'Zérékoré,Femme,54,473035,17,Prépayé,Non,Oui,74049,Orange Money,265,80,1,2534,7.32,20,0,0,0,0,Quelques coupures mais globalement satisfait.,Non
CLI14443,Mamou,Homme,27,699607,1,Prépayé,Non,Non,33247,Espèces,220,60,0,50,0.18,18,1,0,2,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14444,Kindia,Homme,40,798971,33,Postpayé,Non,Oui,44726,Espèces,261,95,7,1222,3.37,9,0,0,0,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14445,Conakry,Homme,30,610642,19,Prépayé,Non,Oui,56992,Orange Money,252,146,2,2103,5.26,13,0,0,0,0,Content de la couverture reseau dans ma zone.,Non
CLI14446,Kankan,Homme,22,540508,8,Prépayé,Non,Oui,42845,Orange Money,169,83,1,80,0.32,0,1,0,1,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14447,Labé,Femme,47,341584,2,Prépayé,Non,Oui,40838,Espèces,171,129,1,3525,11.71,6,1,0,1,0,Service correct dans l'ensemble.,Non
CLI14448,Conakry,Femme,30,1413126,80,Postpayé,Non,Oui,136229,Espèces,222,109,3,676,2.02,5,2,0,4,1,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14449,Conakry,Femme,28,639892,5,Prépayé,Oui,Oui,37270,Orange Money,156,88,4,4222,17.02,5,6,1,9,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14450,Conakry,Homme,39,722959,10,Prépayé,Non,Oui,27434,Orange Money,132,83,5,2487,11.3,18,0,0,0,0,Réseau parfois instable mais service client réactif.,Non
CLI14451,Kindia,Femme,34,749352,7,Postpayé,Oui,Non,112438,Orange Money,229,156,1,1095,2.84,2,0,1,1,1,"Service client à améliorer, réseau correct.",Non
CLI14452,N'Zérékoré,Homme,21,486581,10,Prépayé,Non,Non,63181,Orange Money,256,141,3,2342,5.86,23,1,0,1,0,Content de la couverture reseau dans ma zone.,Oui
CLI14453,Conakry,Homme,44,241456,1,Prépayé,Non,Oui,64254,Espèces,179,35,3,1556,7.17,25,1,1,2,0,Offres interessantes et service fiable.,Non
CLI14454,Kindia,Femme,40,666420,52,Prépayé,Non,Oui,41192,Espèces,116,0,2,2518,21.34,0,2,1,3,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14455,Kankan,Homme,23,345604,44,Postpayé,Non,Non,182188,Espèces,204,95,2,2504,8.32,12,1,0,1,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14456,Labé,Femme,47,946150,6,Postpayé,Oui,Non,76830,Virement bancaire,161,119,7,738,2.57,1,6,1,7,0,Offres interessantes et service fiable.,Non
CLI14457,Conakry,Femme,32,676840,3,Prépayé,Non,Oui,23554,Espèces,221,143,2,3215,8.78,10,5,0,5,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14458,N'Zérékoré,Homme,35,1179153,62,Postpayé,Oui,Oui,148371,Orange Money,54,127,2,3467,18.95,0,4,0,4,0,"Fidèle client depuis plusieurs années, satisfait.",Oui
CLI14459,Kankan,Femme,34,1142621,47,Postpayé,Non,Oui,102342,Orange Money,225,91,2,920,2.89,7,1,1,2,0,"Service client à améliorer, réseau correct.",Non
CLI14460,Kindia,Homme,30,451338,28,Postpayé,Non,Oui,126443,Orange Money,115,140,6,3937,15.08,10,2,2,4,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14461,Kindia,Homme,25,668676,43,Prépayé,Non,Oui,5000,Espèces,197,101,2,3482,11.61,1,1,0,1,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14462,Labé,Femme,21,580939,12,Prépayé,Non,Non,25284,Orange Money,171,46,2,2764,12.62,8,1,0,1,0,"Utilisation standard, pas de souci majeur.",Oui
CLI14463,Mamou,Femme,46,450345,11,Prépayé,Non,Non,27204,Orange Money,286,42,1,2227,6.77,1,1,1,2,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14464,Kindia,Homme,38,988544,8,Postpayé,Oui,Oui,112070,Espèces,184,46,7,5095,21.5,10,2,1,3,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14465,Labé,Homme,23,485480,2,Prépayé,Non,Oui,33546,Espèces,128,134,1,4296,16.33,7,3,1,4,0,Service correct dans l'ensemble.,Oui
CLI14466,Conakry,Homme,39,531782,9,Prépayé,Non,Non,49755,Orange Money,140,180,0,1116,3.49,21,1,1,3,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14467,Conakry,Homme,27,697036,32,Prépayé,Non,Oui,52018,Orange Money,200,117,2,4635,14.53,11,4,1,5,0,Réseau parfois instable mais service client réactif.,Non
CLI14468,N'Zérékoré,Femme,42,375963,38,Prépayé,Oui,Oui,44335,Espèces,135,88,0,1928,8.65,21,0,1,1,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14469,Conakry,Homme,30,1322589,16,Postpayé,Oui,Oui,36656,Espèces,160,132,7,1627,5.44,11,1,0,2,0,Content de la couverture reseau dans ma zone.,Non
CLI14470,Conakry,Homme,25,1428015,16,Postpayé,Oui,Oui,163334,Espèces,209,129,0,3465,10.25,9,1,2,3,0,"Service client à améliorer, réseau correct.",Non
CLI14471,Faranah,Femme,27,1010404,2,Postpayé,Oui,Oui,193776,Virement bancaire,231,29,7,1958,7.33,17,4,1,6,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14472,Conakry,Femme,33,675269,28,Prépayé,Non,Non,61336,Orange Money,264,97,0,2979,8.25,4,1,0,1,0,Réseau parfois instable mais service client réactif.,Non
CLI14473,Boké,Homme,33,766905,6,Postpayé,Oui,Oui,50082,Orange Money,366,125,8,2261,4.53,15,2,0,2,0,Content de la couverture reseau dans ma zone.,Oui
CLI14474,N'Zérékoré,Femme,27,585627,6,Prépayé,Non,Oui,57687,Orange Money,224,46,0,2587,9.58,23,1,1,3,0,Service correct dans l'ensemble.,Non
CLI14475,Labé,Homme,29,494844,31,Prépayé,Non,Oui,47684,Espèces,275,81,6,50,0.14,0,2,0,4,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI14476,Conakry,Femme,42,867623,52,Prépayé,Non,Oui,48132,Espèces,217,73,0,3156,10.88,0,0,1,1,0,Réseau parfois instable mais service client réactif.,Non
CLI14477,Faranah,Homme,33,619084,16,Prépayé,Non,Oui,52972,Espèces,60,98,1,2613,16.43,7,1,0,1,0,Quelques coupures mais globalement satisfait.,Non
CLI14478,Faranah,Homme,27,1201012,3,Postpayé,Non,Non,121876,Virement bancaire,215,94,2,2345,7.54,1,0,1,1,2,"Fidèle client depuis plusieurs années, satisfait.",Oui
CLI14479,Labé,Femme,45,617012,18,Prépayé,Non,Non,36324,Espèces,162,183,1,3154,9.12,48,0,0,0,0,Content de la couverture reseau dans ma zone.,Non
CLI14480,N'Zérékoré,Homme,20,512550,13,Prépayé,Non,Oui,31997,Orange Money,99,5,0,4032,38.77,7,1,0,1,0,Réseau parfois instable mais service client réactif.,Oui
CLI14481,Mamou,Homme,41,617487,11,Prépayé,Non,Non,19701,Espèces,247,41,3,2655,9.12,7,2,0,2,0,Réseau parfois instable mais service client réactif.,Non
CLI14482,Boké,Femme,21,392362,39,Prépayé,Non,Oui,73358,Orange Money,151,84,0,3175,13.51,0,1,1,2,0,Tres satisfait du reseau et du service.,Non
CLI14483,Boké,Femme,48,552008,2,Prépayé,Non,Oui,56480,Espèces,191,122,0,2328,7.44,24,2,0,2,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14484,N'Zérékoré,Homme,26,597316,10,Prépayé,Non,Oui,49054,Espèces,243,0,0,1675,6.89,2,0,0,1,0,"Service client à améliorer, réseau correct.",Non
CLI14485,N'Zérékoré,Homme,26,542835,2,Prépayé,Non,Oui,61974,Orange Money,284,155,0,1004,2.29,0,0,1,1,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI14486,Faranah,Femme,30,1005672,36,Postpayé,Oui,Non,15288,Orange Money,205,36,10,1703,6.78,1,3,1,4,0,Service correct dans l'ensemble.,Non
CLI14487,Conakry,Femme,28,1610205,12,Postpayé,Oui,Oui,135016,Espèces,175,114,11,2625,8.75,6,2,0,2,0,"Service client à améliorer, réseau correct.",Non
CLI14488,N'Zérékoré,Homme,27,551387,12,Prépayé,Non,Oui,40982,Espèces,189,1,3,3603,18.67,10,0,0,0,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14489,N'Zérékoré,Homme,47,398647,2,Prépayé,Non,Oui,28804,Espèces,184,33,3,306,1.39,21,0,1,1,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI14490,Conakry,Femme,27,298592,1,Prépayé,Non,Oui,46439,Orange Money,262,9,4,3211,11.68,2,0,0,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI14491,Conakry,Femme,37,843986,18,Postpayé,Non,Oui,116683,Orange Money,235,57,1,225,0.77,4,0,0,0,0,Tres satisfait du reseau et du service.,Non
CLI14492,Conakry,Femme,43,507452,14,Prépayé,Non,Oui,41244,Orange Money,152,93,0,3290,13.43,8,1,0,2,0,Réseau parfois instable mais service client réactif.,Non
CLI14493,Kindia,Homme,31,363689,29,Prépayé,Non,Oui,5000,Espèces,292,96,1,2892,7.43,24,1,0,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI14494,Conakry,Homme,19,634813,1,Prépayé,Non,Non,41800,Orange Money,168,67,3,3710,15.59,5,0,0,0,0,"Service client à améliorer, réseau correct.",Non
CLI14495,Labé,Homme,24,612156,44,Postpayé,Non,Oui,181887,Virement bancaire,279,54,0,4387,13.17,10,0,1,1,1,Service correct dans l'ensemble.,Non
CLI14496,N'Zérékoré,Homme,32,672232,12,Prépayé,Non,Non,62430,Orange Money,66,129,1,1947,9.93,1,0,1,1,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14497,Boké,Homme,42,673445,45,Prépayé,Non,Oui,53306,Orange Money,130,107,3,2735,11.4,5,3,2,6,0,Quelques coupures mais globalement satisfait.,Non
CLI14498,Kankan,Femme,27,726334,17,Prépayé,Non,Oui,47915,Virement bancaire,229,134,0,1950,5.37,5,1,0,1,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI14499,Kankan,Homme,29,1063281,8,Postpayé,Non,Non,111498,Orange Money,56,137,1,1540,7.94,1,0,0,0,2,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI14500,Kindia,Femme,37,648835,3,Postpayé,Oui,Non,125247,Espèces,376,128,0,2092,4.15,28,3,0,3,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI14501,Kankan,Homme,32,558531,4,Prépayé,Non,Non,96293,Orange Money,137,140,1,3219,11.58,42,3,0,3,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14502,Faranah,Homme,24,570692,13,Prépayé,Non,Non,40358,Orange Money,146,266,1,3904,9.45,0,0,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI14503,Conakry,Homme,42,448093,1,Prépayé,Non,Oui,43339,Orange Money,180,83,0,1893,7.2,3,1,1,2,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI14504,Labé,Homme,48,445074,4,Prépayé,Non,Oui,41826,Orange Money,133,74,1,682,3.28,13,0,1,2,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI14505,Conakry,Femme,37,581702,1,Prépayé,Non,Oui,32819,Virement bancaire,180,68,2,1548,6.19,4,1,0,1,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI14506,Conakry,Homme,25,349689,21,Prépayé,Non,Oui,30625,Orange Money,292,119,1,1141,2.77,11,0,0,0,0,"Utilisation standard, pas de souci majeur.",Oui
CLI14507,Conakry,Femme,36,514676,96,Prépayé,Oui,Non,27152,Orange Money,79,70,5,1053,6.84,24,4,0,4,0,Réseau parfois instable mais service client réactif.,Non
CLI14508,Conakry,Femme,32,490782,13,Prépayé,Non,Oui,42304,Espèces,124,146,1,3395,12.53,26,0,0,3,0,Réseau parfois instable mais service client réactif.,Non
CLI14509,Conakry,Femme,26,843022,40,Postpayé,Non,Oui,91056,Orange Money,163,45,5,4469,20.98,22,3,1,4,0,Offres interessantes et service fiable.,Oui
CLI14510,Faranah,Homme,39,150000,12,Prépayé,Oui,Oui,65077,Orange Money,130,67,4,1810,9.0,3,2,2,5,0,"Service client à améliorer, réseau correct.",Non
CLI14511,Labé,Homme,36,928093,9,Postpayé,Oui,Oui,124162,Orange Money,264,34,1,4996,16.71,6,1,0,1,0,Prix trop élevés par rapport à la concurrence.,Non
CLI14512,Kankan,Homme,32,1227564,8,Postpayé,Oui,Oui,67275,Orange Money,213,81,5,3015,10.08,16,2,1,3,1,Très bon rapport qualité-prix pour les forfaits.,Oui
CLI14513,Conakry,Femme,22,730885,43,Prépayé,Non,Non,71153,Orange Money,110,73,0,1589,8.68,14,0,0,0,0,Offres interessantes et service fiable.,Non
CLI14514,Labé,Homme,25,569240,25,Prépayé,Non,Oui,75314,Orange Money,257,76,4,1826,5.42,4,2,0,2,0,Content de la couverture reseau dans ma zone.,Non
CLI14515,Labé,Homme,44,441858,4,Prépayé,Non,Oui,39841,Orange Money,208,46,3,2836,11.04,24,0,1,1,0,Service correct dans l'ensemble.,Non
CLI14516,N'Zérékoré,Femme,24,619577,36,Prépayé,Non,Non,66763,Orange Money,186,129,1,2704,8.56,8,0,0,0,0,Réseau parfois instable mais service client réactif.,Non
CLI14517,Kindia,Femme,28,379984,30,Prépayé,Non,Oui,38210,Espèces,247,63,2,3335,10.69,0,3,0,3,0,Réseau parfois instable mais service client réactif.,Non
CLI14518,Kindia,Homme,37,461659,5,Prépayé,Non,Oui,81951,Espèces,202,42,0,1074,4.4,4,1,0,1,0,Quelques coupures mais globalement satisfait.,Oui
CLI14519,Conakry,Homme,50,897205,5,Prépayé,Non,Oui,30320,Orange Money,258,53,2,4225,13.5,5,0,0,0,0,Quelques coupures mais globalement satisfait.,Oui
CLI14520,Boké,Femme,20,771854,4,Postpayé,Oui,Oui,173494,Orange Money,318,39,11,2884,7.84,5,0,2,2,1,"Service client à améliorer, réseau correct.",Oui
CLI14521,Conakry,Homme,40,1253007,72,Postpayé,Oui,Non,165927,Espèces,211,170,8,2224,5.72,10,3,0,3,0,"Service client à améliorer, réseau correct.",Non
